400.0,61.139865039842334,0.0,178.99871557776876,172.75867294844466,210.08574339131226
400.0,61.139865039842334,0.0,176.87084064842256,196.51623312273412,226.35623429945727
400.0,61.139865039842334,0.0,184.81829572959992,195.06304391656067,306.20531226052776
400.0,61.139865039842334,0.0,301.55592077755193,213.60188279500733,272.11009029349367
400.0,61.139865039842334,0.0,308.5270046999331,227.92382416197293,297.68143201194863
400.0,61.139865039842334,0.0,361.0720992738428,243.49700555254486,360.6018758629737
400.0,61.139865039842334,0.0,339.49059863693503,263.9694011974631,345.19178530658775
400.0,61.139865039842334,0.0,397.9548816569,263.1996586870906,356.0964813450523
400.0,61.139865039842334,0.0,326.4678747900574,301.43337308000264,352.2107854014191
400.0,61.139865039842334,0.0,298.021707933707,313.0339290587893,288.24952414160856
400.0,61.139865039842334,0.0,297.70198257450227,342.0465612651329,331.6263461509763
400.0,61.139865039842334,0.0,281.2682546408783,346.79056730701154,284.4175684574262
400.0,61.139865039842334,0.0,196.91999794170908,352.83645511545905,292.60041520422243
400.0,61.139865039842334,0.0,155.0360010085163,389.4139343085137,269.69210559371186
400.0,61.139865039842334,0.0,146.47325367503117,382.1645610845393,233.9750681098073
400.0,61.139865039842334,0.0,180.28459693522905,366.17631662872765,229.26001080553684
400.0,61.139865039842334,0.0,158.68518630222138,382.38494192669174,282.3055541338244
400.0,61.139865039842334,0.0,169.5335941601698,366.3283595489895,239.24507968580343
400.0,61.139865039842334,0.0,258.38173317553156,373.7853325580101,241.30782312753868
400.0,61.139865039842334,0.0,281.4604685805441,342.50277623945783,318.48229552249103
400.0,61.139865039842334,0.0,351.5690929720006,336.5247328606948,350.12170712565955
400.0,61.139865039842334,0.0,341.1283267392769,318.72802414140966,346.37620352382044
400.0,61.139865039842334,0.0,317.964949408102,292.7059614776677,326.72359477457144
400.0,61.139865039842334,0.0,372.67972652871873,258.86564535751745,320.16472830796323
400.0,61.139865039842334,0.0,343.5648805912947,241.55823469274176,295.8068875399784
400.0,61.139865039842334,0.0,290.4772744132314,245.69589348584975,317.1141494034942
400.0,61.139865039842334,0.0,255.62365515040625,228.8246895987692,299.08231302256365
400.0,61.139865039842334,0.0,204.1640700081678,213.07168090446592,250.06784491630475
400.0,61.139865039842334,0.0,237.27879788534364,206.80907565993135,231.49050717257973
400.0,61.139865039842334,0.0,151.58816192655306,164.6635189288607,231.98465588350396
400.0,61.139865039842334,0.0,150.45899674956772,193.69314804129854,263.09110851348015
400.0,61.139865039842334,0.0,148.14820953628603,189.63922623589912,233.08138852879853
400.0,61.139865039842334,0.0,200.4963339257971,199.92486345757132,284.30981565123665
400.0,61.139865039842334,0.0,209.6591292816731,189.84287155185376,236.69569650351582
400.0,61.139865039842334,0.0,269.4299493382829,186.47205788408857,280.11312998937535
400.0,61.139865039842334,0.0,248.6822991346267,204.40010338978126,288.48628219198474
400.0,61.139865039842334,0.0,306.0938919625189,239.59446895114507,298.31726761834915
400.0,61.139865039842334,0.0,345.64637994416375,240.25482007860975,329.8397203537457
400.0,61.139865039842334,0.0,397.57406518206096,278.38484606459446,356.71301073172856
400.0,61.139865039842334,0.0,327.14167302560577,292.74454779257957,325.6990944093461
400.0,61.139865039842334,0.0,356.9026436210745,298.4213269064637,341.22367189889087
400.0,61.139865039842334,0.0,280.6770525025891,315.61729124860136,295.1914436230643
400.0,61.139865039842334,0.0,294.0747673852138,350.4179565172478,288.58910461734195
400.0,61.139865039842334,0.0,240.4700882587909,365.89622418763287,255.61283971180367
400.0,61.139865039842334,0.0,200.7098895234821,359.94741451453183,257.38146576394143
400.0,61.139865039842334,0.0,151.1805820801215,366.4419869821197,275.87123930576985
400.0,61.139865039842334,0.0,125.49091494543912,382.05071741976536,208.55506565419998
400.0,61.139865039842334,0.0,172.58738866705178,364.1947391340091,257.6565575891013
400.0,61.139865039842334,0.0,150.22706835444842,356.33857517558096,272.2451142139176
400.0,61.139865039842334,0.0,208.72443393899624,375.83501227680154,287.30851507730307
